"pollution","dew","temp","press","wnd_dir","wnd_spd","snow","rain","Year","Month (number)","Hour"
14,6,15,1025,0,4.92,0,0,2014,9,20
21,5,14,1026,0,8.05,0,0,2014,9,21
17,4,14,1027,0,12.97,0,0,2014,9,22
23,2,13,1028,0,16.1,0,0,2014,9,23
26,4,12,1028,0,17.89,0,0,2014,9,0
20,3,12,1029,0,19.68,0,0,2014,9,1
24,4,12,1029,0,22.81,0,0,2014,9,2
22,3,11,1029,0,24.6,0,0,2014,9,3
17,2,11,1029,0,26.39,0,0,2014,9,4
17,2,11,1029,0,28.18,0,0,2014,9,5
20,2,11,1029,0,29.97,0,0,2014,9,6
13,1,11,1029,0,33.1,0,0,2014,9,7
18,2,11,1029,1,0.89,0,0,2014,9,8
15,2,12,1029,1,1.78,0,0,2014,9,9
17,1,12,1029,1,2.67,0,0,2014,9,10
23,1,13,1028,0,1.79,0,0,2014,9,11
22,0,14,1027,0,3.58,0,0,2014,9,12
16,0,15,1026,1,1.79,0,0,2014,9,13
22,0,16,1025,0,3.13,0,0,2014,9,14
21,0,15,1024,1,1.79,0,0,2014,9,15
23,0,15,1023,0,3.13,0,0,2014,9,16
20,1,15,1023,0,4.92,0,0,2014,9,17
26,3,13,1022,0,6.71,0,0,2014,9,18
31,3,13,1022,0,9.84,0,0,2014,9,19
44,5,11,1022,0,10.73,0,0,2014,9,20
53,5,10,1022,1,0.89,0,0,2014,9,21
57,6,11,1022,1,1.78,0,0,2014,9,22
60,5,12,1021,0,1.79,0,0,2014,9,23
78,6,11,1021,0,3.58,0,0,2014,10,0
85,6,11,1020,1,0.89,0,0,2014,10,1
83,6,11,1019,3,1.79,0,0,2014,10,2
89,6,11,1018,0,1.79,0,0,2014,10,3
80,7,11,1018,0,2.68,0,0,2014,10,4
80,7,11,1018,1,0.89,0,0,2014,10,5
69,8,12,1018,1,1.78,0,0,2014,10,6
58,7,12,1018,1,2.67,0,0,2014,10,7
62,8,12,1017,1,3.56,0,0,2014,10,8
73,9,13,1017,1,4.45,0,0,2014,10,9
77,8,14,1017,0,1.79,0,0,2014,10,10
90,9,15,1017,2,3.13,0,0,2014,10,11
91,8,14,1016,3,1.79,0,0,2014,10,12
96,9,13,1015,2,4.92,0,1,2014,10,13
71,10,11,1015,2,8.05,0,2,2014,10,14
77,10,11,1015,2,9.84,0,3,2014,10,15
76,10,11,1014,2,12.97,0,4,2014,10,16
100,10,11,1014,2,16.1,0,5,2014,10,17
100,10,11,1014,2,17.89,0,6,2014,10,18
97,11,11,1014,1,0.89,0,7,2014,10,19
93,10,11,1015,2,3.13,0,8,2014,10,20
88,11,11,1015,2,4.92,0,9,2014,10,21
82,10,11,1015,1,0.89,0,10,2014,10,22
86,11,11,1014,2,1.79,0,11,2014,10,23
82,11,11,1014,2,4.92,0,0,2014,10,0
69,10,11,1013,2,6.71,0,0,2014,10,1
66,9,10,1013,2,8.5,0,0,2014,10,2
59,10,11,1013,2,11.63,0,0,2014,10,3
62,10,10,1012,2,13.42,0,0,2014,10,4
73,10,10,1012,2,15.21,0,0,2014,10,5
80,9,9,1013,2,17,0,0,2014,10,6
74,9,10,1013,2,18.79,0,0,2014,10,7
79,11,12,1013,2,21.92,0,0,2014,10,8
64,12,15,1013,1,0.89,0,0,2014,10,9
61,11,17,1013,2,1.79,0,0,2014,10,10
75,11,18,1013,1,0.89,0,0,2014,10,11
64,11,20,1012,2,1.79,0,0,2014,10,12
39,11,21,1012,1,0.89,0,0,2014,10,13
31,13,20,1011,0,1.79,0,0,2014,10,14
27,12,21,1011,1,0.89,0,0,2014,10,15
21,13,20,1012,0,1.79,0,0,2014,10,16
27,13,20,1012,0,3.58,0,0,2014,10,17
33,13,17,1013,0,5.37,0,0,2014,10,18
60,13,16,1014,0,7.16,0,0,2014,10,19
79,13,14,1014,1,0.89,0,0,2014,10,20
93,13,15,1015,0,1.79,0,0,2014,10,21
129,12,15,1016,0,3.58,0,0,2014,10,22
132,12,14,1016,0,5.37,0,0,2014,10,23
121,12,14,1016,1,0.89,0,0,2014,10,0
115,11,12,1017,1,1.78,0,0,2014,10,1
113,11,11,1017,3,1.79,0,0,2014,10,2
135,12,13,1017,1,0.89,0,0,2014,10,3
115,11,13,1017,1,1.78,0,0,2014,10,4
149,12,14,1017,1,2.23,0,0,2014,10,5
109,12,14,1017,2,0.89,0,0,2014,10,6
73,12,13,1018,2,2.68,0,0,2014,10,7
57,11,14,1019,2,4.47,0,0,2014,10,8
53,12,14,1019,1,0.89,0,0,2014,10,9
59,11,15,1019,2,1.79,0,1,2014,10,10
57,11,15,1019,1,0.89,0,0,2014,10,11
84,12,16,1018,1,1.78,0,0,2014,10,12
91,13,16,1017,1,2.67,0,0,2014,10,13
133,13,17,1017,0,1.79,0,0,2014,10,14
172,13,18,1016,0,3.58,0,0,2014,10,15
182,14,18,1016,0,5.37,0,0,2014,10,16
201,14,17,1016,0,7.16,0,0,2014,10,17
207,14,16,1017,3,1.79,0,0,2014,10,18
199,14,16,1017,1,0.89,0,0,2014,10,19
177,14,16,1017,1,1.78,0,0,2014,10,20
161,14,16,1018,1,2.67,0,0,2014,10,21
156,14,16,1018,1,3.12,0,1,2014,10,22
152,14,15,1018,0,1.79,0,2,2014,10,23
130,13,15,1017,0,4.92,0,3,2014,10,0
94,14,15,1017,0,8.05,0,4,2014,10,1
81,14,15,1017,0,9.84,0,5,2014,10,2
81,14,15,1017,0,12.97,0,6,2014,10,3
78,14,15,1017,0,17.89,0,7,2014,10,4
69,13,14,1017,0,21.91,0,8,2014,10,5
59,13,14,1018,0,23.7,0,9,2014,10,6
55,13,14,1018,0,25.49,0,0,2014,10,7
54,13,14,1019,0,26.38,0,1,2014,10,8
58,13,14,1019,0,27.27,0,0,2014,10,9
61,13,14,1020,3,1.79,0,0,2014,10,10
75,14,15,1019,3,2.68,0,1,2014,10,11
78,13,15,1019,0,0.89,0,0,2014,10,12
97,14,15,1019,1,0.89,0,0,2014,10,13
105,14,16,1018,0,1.79,0,0,2014,10,14
103,14,16,1019,3,1.79,0,0,2014,10,15
100,14,16,1019,1,0.89,0,1,2014,10,16
107,14,15,1019,1,1.78,0,0,2014,10,17
109,14,15,1020,1,2.67,0,0,2014,10,18
116,13,14,1020,0,3.13,0,0,2014,10,19
112,13,14,1021,0,6.26,0,0,2014,10,20
101,13,14,1022,0,9.39,0,0,2014,10,21
80,13,14,1023,0,11.18,0,0,2014,10,22
77,12,13,1023,0,12.97,0,0,2014,10,23
79,13,13,1023,1,0.89,0,0,2014,10,0
86,12,13,1023,0,1.79,0,0,2014,10,1
72,11,12,1023,1,0.89,0,0,2014,10,2
70,11,11,1022,0,0.89,0,0,2014,10,3
64,11,11,1023,0,1.78,0,0,2014,10,4
67,10,10,1023,3,0.89,0,0,2014,10,5
63,11,11,1024,2,0.89,0,0,2014,10,6
54,9,12,1024,3,3.13,0,0,2014,10,7
50,9,15,1025,2,4.92,0,0,2014,10,8
21,8,17,1025,2,9.84,0,0,2014,10,9
11,5,18,1025,2,16.99,0,0,2014,10,10
10,5,20,1025,2,24.14,0,0,2014,10,11
8,4,22,1024,2,29.95,0,0,2014,10,12
7,5,20,1024,2,35.76,0,0,2014,10,13
10,5,21,1024,2,39.78,0,0,2014,10,14
12,4,22,1023,3,4.02,0,0,2014,10,15
8,2,20,1024,3,9.83,0,0,2014,10,16
6,2,19,1024,3,13.85,0,0,2014,10,17
11,3,17,1024,3,15.64,0,0,2014,10,18
17,7,13,1025,3,17.43,0,0,2014,10,19
22,6,12,1026,2,1.79,0,0,2014,10,20
27,6,10,1026,3,1.79,0,0,2014,10,21
43,6,11,1027,2,1.79,0,0,2014,10,22
34,4,13,1027,1,0.89,0,0,2014,10,23
39,5,7,1027,1,1.78,0,0,2014,10,0
32,6,8,1027,2,1.79,0,0,2014,10,1
28,6,7,1027,1,0.45,0,0,2014,10,2
28,5,10,1027,2,3.13,0,0,2014,10,3
22,5,7,1026,1,0.89,0,0,2014,10,4
27,4,6,1026,2,1.79,0,0,2014,10,5
22,4,6,1027,2,3.58,0,0,2014,10,6
22,5,7,1027,2,6.71,0,0,2014,10,7
25,7,11,1027,2,9.84,0,0,2014,10,8
21,5,15,1027,2,11.63,0,0,2014,10,9
22,3,16,1027,3,3.13,0,0,2014,10,10
18,3,19,1026,1,0.89,0,0,2014,10,11
18,0,20,1025,1,1.78,0,0,2014,10,12
22,0,21,1024,0,3.13,0,0,2014,10,13
20,0,21,1023,0,6.26,0,0,2014,10,14
25,0,21,1022,0,10.28,0,0,2014,10,15
22,0,20,1021,0,14.3,0,0,2014,10,16
25,2,19,1021,0,16.09,0,0,2014,10,17
33,4,17,1021,0,17.88,0,0,2014,10,18
50,6,14,1021,0,18.77,0,0,2014,10,19
61,8,13,1021,0,19.66,0,0,2014,10,20
74,8,12,1021,1,0.89,0,0,2014,10,21
79,7,12,1021,1,1.78,0,0,2014,10,22
77,7,11,1021,0,0.89,0,0,2014,10,23
91,7,11,1021,0,2.68,0,0,2014,10,0
94,7,11,1020,0,4.47,0,0,2014,10,1
107,7,10,1020,3,0.89,0,0,2014,10,2
114,7,9,1020,1,0.89,0,0,2014,10,3
104,7,8,1020,2,0.89,0,0,2014,10,4
93,7,8,1020,2,1.78,0,0,2014,10,5
85,7,8,1020,2,2.67,0,0,2014,10,6
75,7,8,1021,1,0.89,0,0,2014,10,7
75,8,11,1021,2,1.79,0,0,2014,10,8
66,7,13,1022,3,1.79,0,0,2014,10,9
66,7,15,1021,3,3.58,0,0,2014,10,10
82,8,16,1021,1,1.79,0,0,2014,10,11
104,9,18,1020,1,2.68,0,0,2014,10,12
118,8,19,1019,1,3.57,0,0,2014,10,13
140,9,20,1019,1,4.46,0,0,2014,10,14
158,9,21,1018,0,1.79,0,0,2014,10,15
179,9,20,1018,0,4.92,0,0,2014,10,16
182,10,19,1018,0,5.81,0,0,2014,10,17
189,11,16,1018,1,0.89,0,0,2014,10,18
220,12,14,1019,1,1.34,0,0,2014,10,19
245,12,13,1019,0,0.89,0,0,2014,10,20
255,11,12,1019,3,0.89,0,0,2014,10,21
284,11,12,1020,1,0.89,0,0,2014,10,22
326,11,12,1020,1,1.78,0,0,2014,10,23
301,11,12,1020,1,2.23,0,0,2014,10,0
289,11,12,1020,1,3.12,0,0,2014,10,1
269,11,12,1020,1,3.57,0,0,2014,10,2
249,10,12,1020,2,1.79,0,0,2014,10,3
232,11,12,1019,2,2.68,0,0,2014,10,4
222,10,11,1020,2,3.57,0,0,2014,10,5
217,10,12,1019,3,0.89,0,0,2014,10,6
215,11,13,1020,2,0.89,0,0,2014,10,7
243,11,13,1020,2,2.68,0,1,2014,10,8
224,11,14,1021,2,5.81,0,0,2014,10,9
236,11,16,1021,1,0.89,0,0,2014,10,10
256,11,17,1020,0,1.79,0,0,2014,10,11
272,12,17,1019,3,1.79,0,0,2014,10,12
266,12,19,1019,1,0.89,0,0,2014,10,13
280,13,19,1018,0,1.79,0,0,2014,10,14
320,13,20,1017,0,4.92,0,0,2014,10,15
364,14,20,1017,1,0.89,0,0,2014,10,16
383,15,18,1017,3,0.89,0,0,2014,10,17
402,14,16,1017,3,1.78,0,0,2014,10,18
396,14,15,1018,3,2.67,0,0,2014,10,19
419,14,15,1018,1,0.89,0,0,2014,10,20
432,13,14,1019,3,0.89,0,0,2014,10,21
432,13,14,1019,1,0.89,0,0,2014,10,22
406,13,13,1019,1,1.34,0,0,2014,10,23
388,12,14,1019,3,1.79,0,0,2014,10,0
368,12,13,1019,1,0.45,0,0,2014,10,1
355,12,12,1019,3,1.79,0,0,2014,10,2
349,12,12,1018,3,2.68,0,0,2014,10,3
353,11,12,1019,0,0.89,0,0,2014,10,4
345,11,12,1019,3,0.89,0,0,2014,10,5
341,11,11,1019,2,0.89,0,0,2014,10,6
337,11,12,1020,1,0.45,0,0,2014,10,7
342,13,13,1020,2,0.89,0,0,2014,10,8
342,14,15,1021,3,0.89,0,0,2014,10,9
334,14,17,1021,1,0.89,0,0,2014,10,10
337,14,19,1021,3,1.79,0,0,2014,10,11
343,14,20,1020,1,0.89,0,0,2014,10,12
350,14,21,1019,1,1.78,0,0,2014,10,13
364,15,22,1019,1,2.67,0,0,2014,10,14
373,15,22,1018,0,1.79,0,0,2014,10,15
385,15,22,1018,1,0.89,0,0,2014,10,16
398,15,21,1018,1,1.78,0,0,2014,10,17
430,16,18,1019,1,2.23,0,0,2014,10,18
442,15,16,1019,1,3.12,0,0,2014,10,19
443,15,15,1020,2,0.89,0,0,2014,10,20
438,14,15,1020,2,1.78,0,0,2014,10,21
420,14,15,1021,1,0.45,0,0,2014,10,22
454,14,14,1021,1,1.34,0,0,2014,10,23
430,13,14,1021,1,2.23,0,0,2014,10,0
396,13,14,1022,2,1.79,0,0,2014,10,1
386,13,14,1022,0,0.89,0,0,2014,10,2
375,12,13,1022,1,0.89,0,0,2014,10,3
344,12,13,1022,3,0.89,0,0,2014,10,4
348,12,12,1022,1,0.45,0,0,2014,10,5
338,11,12,1022,2,0.89,0,0,2014,10,6
319,13,13,1023,3,0.89,0,0,2014,10,7
324,14,14,1024,1,0.89,0,0,2014,10,8
323,15,16,1024,1,1.78,0,0,2014,10,9
331,15,18,1024,0,1.79,0,0,2014,10,10
332,15,19,1024,0,4.92,0,0,2014,10,11
328,15,21,1023,1,0.89,0,0,2014,10,12
310,15,22,1022,0,3.13,0,0,2014,10,13
298,15,22,1021,0,4.92,0,0,2014,10,14
267,15,22,1021,0,8.05,0,0,2014,10,15
261,15,22,1020,0,9.84,0,0,2014,10,16
243,15,20,1020,0,11.63,0,0,2014,10,17
263,15,18,1020,3,0.89,0,0,2014,10,18
302,15,17,1020,0,1.79,0,0,2014,10,19
331,15,18,1021,0,3.58,0,0,2014,10,20
330,15,17,1021,0,5.37,0,0,2014,10,21
308,14,15,1021,1,0.89,0,0,2014,10,22
322,14,15,1021,1,1.78,0,0,2014,10,23
328,14,15,1021,0,0.89,0,0,2014,10,0
303,15,15,1021,0,2.68,0,0,2014,10,1
290,14,14,1021,1,0.89,0,0,2014,10,2
317,14,15,1021,1,1.78,0,0,2014,10,3
314,14,15,1020,0,1.79,0,0,2014,10,4
269,14,14,1020,0,2.68,0,0,2014,10,5
204,15,15,1021,1,0.89,0,0,2014,10,6
217,15,15,1021,0,1.79,0,0,2014,10,7
202,15,15,1021,0,3.58,0,0,2014,10,8
196,15,15,1022,0,5.37,0,0,2014,10,9
230,15,16,1022,0,6.26,0,0,2014,10,10
256,15,17,1021,0,8.05,0,0,2014,10,11
246,15,18,1021,0,9.84,0,0,2014,10,12
243,14,19,1020,1,0.89,0,0,2014,10,13
237,15,20,1020,1,1.78,0,0,2014,10,14
233,15,20,1020,2,1.79,0,0,2014,10,15
239,15,20,1021,2,4.92,0,0,2014,10,16
253,15,19,1021,2,8.05,0,0,2014,10,17
108,9,20,1022,2,15.2,0,0,2014,10,18
21,7,19,1024,2,22.35,0,0,2014,10,19
18,6,19,1025,2,28.16,0,0,2014,10,20
5,5,18,1026,2,35.31,0,0,2014,10,21
6,5,17,1026,2,42.46,0,0,2014,10,22
7,5,17,1027,2,49.61,0,0,2014,10,23
8,7,16,1028,2,55.42,0,1,2014,10,0
5,6,15,1028,2,60.34,0,2,2014,10,1
7,9,13,1028,2,64.36,0,3,2014,10,2
9,8,13,1029,3,3.13,0,4,2014,10,3
9,8,13,1029,2,3.13,0,0,2014,10,4
9,8,13,1029,2,4.92,0,0,2014,10,5
8,5,14,1030,2,8.05,0,0,2014,10,6
7,-4,16,1031,2,16.1,0,0,2014,10,7
4,-2,15,1032,2,20.12,0,0,2014,10,8
3,1,15,1033,3,3.13,0,0,2014,10,9
4,-3,16,1033,3,7.15,0,0,2014,10,10
6,-1,17,1033,3,10.28,0,0,2014,10,11
3,-3,18,1032,3,15.2,0,0,2014,10,12
5,-3,18,1031,2,3.13,0,0,2014,10,13
6,-4,18,1030,2,8.05,0,0,2014,10,14
6,-4,18,1030,2,12.07,0,0,2014,10,15
4,-1,16,1030,2,13.86,0,0,2014,10,16
7,-4,16,1030,2,18.78,0,0,2014,10,17
6,-4,16,1030,2,23.7,0,0,2014,10,18
7,-1,14,1030,2,26.83,0,0,2014,10,19
13,-1,13,1030,2,29.96,0,0,2014,10,20
8,0,12,1031,2,33.09,0,0,2014,10,21
10,0,10,1031,2,37.11,0,0,2014,10,22
10,-2,10,1031,2,40.24,0,0,2014,10,23
7,-3,8,1031,2,42.03,0,0,2014,10,0
5,-3,6,1031,2,45.16,0,0,2014,10,1
3,-3,6,1031,2,48.29,0,0,2014,10,2
3,-4,5,1030,2,50.08,0,0,2014,10,3
7,-4,5,1030,2,51.87,0,0,2014,10,4
9,-2,3,1030,2,53.66,0,0,2014,10,5
7,-2,3,1030,3,1.79,0,0,2014,10,6
5,-2,4,1030,2,4.02,0,0,2014,10,7
5,-2,11,1031,2,5.81,0,0,2014,10,8
7,-5,12,1031,2,9.83,0,0,2014,10,9
9,-8,14,1030,2,13.85,0,0,2014,10,10
8,-8,15,1029,2,17.87,0,0,2014,10,11
9,-9,16,1027,2,21,0,0,2014,10,12
9,-10,16,1026,2,22.79,0,0,2014,10,13
8,-9,17,1025,1,1.79,0,0,2014,10,14
10,-8,17,1024,1,2.68,0,0,2014,10,15
10,-8,17,1023,0,1.79,0,0,2014,10,16
8,-5,15,1023,0,3.58,0,0,2014,10,17
13,1,11,1023,0,4.47,0,0,2014,10,18
24,1,9,1023,0,6.26,0,0,2014,10,19
35,2,7,1023,1,0.89,0,0,2014,10,20
35,3,7,1024,1,1.78,0,0,2014,10,21
51,3,6,1023,1,2.67,0,0,2014,10,22
59,2,5,1023,1,3.56,0,0,2014,10,23
61,3,5,1023,1,4.01,0,0,2014,10,0
47,3,5,1023,3,0.89,0,0,2014,10,1
42,2,4,1023,1,0.89,0,0,2014,10,2
45,1,4,1022,2,3.13,0,0,2014,10,3
47,0,4,1022,2,4.92,0,0,2014,10,4
33,0,3,1022,2,6.71,0,0,2014,10,5
20,0,4,1022,1,0.89,0,0,2014,10,6
25,0,4,1022,2,1.79,0,0,2014,10,7
22,1,8,1022,2,4.92,0,0,2014,10,8
17,0,11,1022,2,6.71,0,0,2014,10,9
26,-1,14,1021,1,0.89,0,0,2014,10,10
28,0,16,1021,1,1.78,0,0,2014,10,11
31,0,18,1020,1,3.57,0,0,2014,10,12
46,-1,20,1018,0,4.02,0,0,2014,10,13
49,0,21,1017,0,7.15,0,0,2014,10,14
37,0,22,1016,0,11.17,0,0,2014,10,15
31,-1,21,1016,0,15.19,0,0,2014,10,16
31,0,20,1015,0,18.32,0,0,2014,10,17
54,0,19,1016,0,21.45,0,0,2014,10,18
67,1,18,1016,0,26.37,0,0,2014,10,19
75,2,16,1016,0,30.39,0,0,2014,10,20
88,3,17,1015,1,3.13,0,0,2014,10,21
114,6,10,1015,1,4.02,0,0,2014,10,22
128,6,9,1015,1,4.91,0,0,2014,10,23
141,6,8,1015,1,5.8,0,0,2014,10,0
149,6,8,1014,1,6.69,0,0,2014,10,1
149,5,6,1014,2,0.89,0,0,2014,10,2
125,5,6,1013,1,0.89,0,0,2014,10,3
92,5,6,1013,1,1.78,0,0,2014,10,4
110,4,5,1013,1,2.67,0,0,2014,10,5
89,4,5,1013,2,1.79,0,0,2014,10,6
84,5,7,1013,1,0.89,0,0,2014,10,7
95,6,11,1014,2,1.79,0,0,2014,10,8
62,5,13,1014,3,1.79,0,0,2014,10,9
23,-2,21,1014,2,9.83,0,0,2014,10,10
11,-2,21,1014,2,18.77,0,0,2014,10,11
13,-2,21,1014,2,28.6,0,0,2014,10,12
9,-2,22,1014,2,37.54,0,0,2014,10,13
12,-5,23,1014,2,48.72,0,0,2014,10,14
9,-8,23,1014,2,58.55,0,0,2014,10,15
8,-11,22,1015,2,67.49,0,0,2014,10,16
9,-9,20,1016,2,76.43,0,0,2014,10,17
8,-8,17,1017,2,85.37,0,0,2014,10,18
7,-11,17,1018,2,94.31,0,0,2014,10,19
16,-9,15,1020,2,100.12,0,0,2014,10,20
20,-8,13,1021,2,103.25,0,0,2014,10,21
17,-6,12,1021,3,1.79,0,0,2014,10,22
20,-3,9,1021,1,0.89,0,0,2014,10,23
40,-1,7,1022,1,1.78,0,0,2014,10,0
27,-2,7,1022,0,1.79,0,0,2014,10,1
27,0,5,1022,1,0.89,0,0,2014,10,2
29,1,5,1022,1,1.78,0,0,2014,10,3
31,0,4,1022,1,2.67,0,0,2014,10,4
37,0,4,1023,1,3.56,0,0,2014,10,5
36,1,3,1023,1,4.01,0,0,2014,10,6
43,1,3,1024,1,4.9,0,0,2014,10,7
44,2,10,1025,1,5.79,0,0,2014,10,8
44,1,13,1025,1,6.68,0,0,2014,10,9
25,1,16,1024,1,7.57,0,0,2014,10,10
17,-5,19,1023,0,4.92,0,0,2014,10,11
17,-6,20,1022,0,9.84,0,0,2014,10,12
27,-6,21,1020,0,16.99,0,0,2014,10,13
29,-6,21,1019,0,24.14,0,0,2014,10,14
29,-6,22,1018,0,31.29,0,0,2014,10,15
36,-5,21,1018,0,38.44,0,0,2014,10,16
59,-4,20,1018,0,44.25,0,0,2014,10,17
59,-2,15,1018,0,47.38,0,0,2014,10,18
57,-1,15,1018,0,50.51,0,0,2014,10,19
55,-1,13,1018,0,53.64,0,0,2014,10,20
60,0,13,1018,0,55.43,0,0,2014,10,21
70,3,9,1018,1,0.89,0,0,2014,10,22
80,3,8,1018,0,1.79,0,0,2014,10,23
85,3,8,1018,1,0.89,0,0,2014,10,0
88,3,8,1017,1,1.78,0,0,2014,10,1
91,2,5,1017,2,0.89,0,0,2014,10,2
98,4,6,1017,1,0.45,0,0,2014,10,3
103,4,5,1016,2,0.89,0,0,2014,10,4
101,3,4,1017,2,2.68,0,0,2014,10,5
98,3,6,1016,2,3.57,0,0,2014,10,6
99,4,6,1017,1,0.89,0,0,2014,10,7
95,5,9,1017,2,0.89,0,0,2014,10,8
76,3,13,1018,2,2.68,0,0,2014,10,9
80,3,15,1017,2,4.47,0,0,2014,10,10
87,3,18,1017,1,0.89,0,0,2014,10,11
87,4,20,1016,1,2.68,0,0,2014,10,12
82,3,22,1015,1,4.47,0,0,2014,10,13
105,3,23,1014,0,3.13,0,0,2014,10,14
116,4,24,1014,0,6.26,0,0,2014,10,15
103,4,23,1014,0,10.28,0,0,2014,10,16
109,5,22,1014,0,14.3,0,0,2014,10,17
118,7,16,1014,1,0.89,0,0,2014,10,18
127,8,13,1015,0,1.79,0,0,2014,10,19
144,8,15,1015,0,3.58,0,0,2014,10,20
189,8,13,1016,0,4.47,0,0,2014,10,21
190,7,13,1016,1,0.89,0,0,2014,10,22
225,8,11,1017,1,1.78,0,0,2014,10,23
211,8,10,1017,2,0.89,0,0,2014,10,0
197,7,11,1017,2,2.68,0,0,2014,10,1
200,7,9,1017,3,1.79,0,0,2014,10,2
197,6,9,1017,2,1.79,0,0,2014,10,3
193,6,8,1016,1,0.89,0,0,2014,10,4
180,6,8,1017,2,1.79,0,0,2014,10,5
117,6,8,1017,2,3.58,0,0,2014,10,6
110,5,8,1018,2,5.37,0,0,2014,10,7
111,7,11,1018,2,8.5,0,0,2014,10,8
94,7,14,1019,3,1.79,0,0,2014,10,9
112,7,17,1018,1,0.89,0,0,2014,10,10
110,8,20,1018,1,1.78,0,0,2014,10,11
155,8,22,1017,1,2.67,0,0,2014,10,12
186,8,23,1016,1,4.46,0,0,2014,10,13
194,8,24,1015,1,5.35,0,0,2014,10,14
210,8,24,1014,0,3.13,0,0,2014,10,15
215,8,23,1015,0,6.26,0,0,2014,10,16
230,10,21,1014,0,8.05,0,0,2014,10,17
239,12,17,1015,3,0.89,0,0,2014,10,18
272,12,15,1015,3,1.78,0,0,2014,10,19
296,11,14,1015,0,0.89,0,0,2014,10,20
315,11,13,1016,0,1.78,0,0,2014,10,21
357,11,13,1016,1,0.89,0,0,2014,10,22
382,12,14,1016,1,1.34,0,0,2014,10,23
406,11,14,1015,1,2.23,0,0,2014,10,0
405,11,15,1015,1,4.02,0,0,2014,10,1
389,12,14,1015,3,0.89,0,0,2014,10,2
397,12,14,1014,0,0.89,0,0,2014,10,3
413,12,13,1014,1,0.89,0,0,2014,10,4
373,12,13,1014,3,0.89,0,0,2014,10,5
362,12,13,1014,1,0.89,0,0,2014,10,6
356,11,13,1014,1,1.78,0,0,2014,10,7
344,12,15,1015,0,1.79,0,0,2014,10,8
352,12,16,1015,1,0.89,0,0,2014,10,9
357,12,17,1015,0,1.79,0,0,2014,10,10
353,12,18,1015,0,3.58,0,0,2014,10,11
292,11,20,1014,0,6.71,0,0,2014,10,12
213,11,20,1014,0,10.73,0,0,2014,10,13
210,12,20,1013,0,13.86,0,0,2014,10,14
183,12,20,1013,0,16.99,0,0,2014,10,15
161,12,20,1013,0,20.12,0,0,2014,10,16
153,12,19,1013,0,21.91,0,0,2014,10,17
169,13,16,1014,3,0.89,0,0,2014,10,18
196,13,17,1014,1,0.89,0,0,2014,10,19
200,13,16,1015,0,0.89,0,0,2014,10,20
197,13,16,1015,0,2.68,0,0,2014,10,21
178,13,16,1015,0,5.81,0,0,2014,10,22
161,13,16,1016,0,7.6,0,0,2014,10,23
161,13,16,1016,0,9.39,0,0,2014,10,0
166,13,15,1016,0,10.28,0,0,2014,10,1
171,13,15,1016,0,12.07,0,0,2014,10,2
177,12,13,1015,3,0.89,0,0,2014,10,3
177,12,12,1015,3,1.78,0,0,2014,10,4
189,11,11,1016,1,0.89,0,0,2014,10,5
187,11,11,1016,1,1.78,0,0,2014,10,6
192,12,12,1017,0,0.89,0,0,2014,10,7
203,12,13,1017,1,0.89,0,0,2014,10,8
234,14,14,1018,1,1.78,0,0,2014,10,9
261,12,17,1018,3,4.02,0,0,2014,10,10
265,13,16,1018,0,4.92,0,0,2014,10,11
268,13,16,1018,0,8.94,0,0,2014,10,12
285,13,16,1018,0,12.96,0,0,2014,10,13
264,14,17,1018,0,14.75,0,0,2014,10,14
253,13,18,1018,0,16.54,0,0,2014,10,15
0,13,17,1018,0,18.33,0,0,2014,10,16
239,13,17,1018,0,20.12,0,0,2014,10,17
256,13,15,1020,1,0.45,0,0,2014,10,18
253,13,15,1021,0,0.89,0,0,2014,10,19
262,13,16,1022,0,2.68,0,0,2014,10,20
239,13,15,1022,0,4.47,0,0,2014,10,21
143,10,15,1023,0,7.6,0,0,2014,10,22
71,9,14,1023,0,9.39,0,0,2014,10,23
61,7,14,1024,0,12.52,0,0,2014,10,0
34,7,13,1024,0,14.31,0,0,2014,10,1
36,6,13,1025,0,15.2,0,0,2014,10,2
33,6,12,1024,0,16.09,0,0,2014,10,3
31,3,12,1024,0,19.22,0,0,2014,10,4
24,2,12,1024,0,20.11,0,0,2014,10,5
31,1,12,1024,0,21.9,0,0,2014,10,6
38,0,12,1025,0,25.03,0,0,2014,10,7
38,-2,13,1026,0,28.16,0,0,2014,10,8
38,-3,13,1026,0,31.29,0,0,2014,10,9
38,-2,13,1026,0,34.42,0,0,2014,10,10
36,-3,13,1026,0,37.55,0,0,2014,10,11
38,-4,14,1026,0,40.68,0,0,2014,10,12
37,-3,14,1025,0,42.47,0,0,2014,10,13
36,-3,15,1024,1,1.79,0,0,2014,10,14
35,-4,15,1023,0,4.02,0,0,2014,10,15
33,-3,15,1023,0,7.15,0,0,2014,10,16
41,-3,13,1023,0,8.94,0,0,2014,10,17
38,0,10,1023,1,0.89,0,0,2014,10,18
51,3,9,1024,1,1.78,0,0,2014,10,19
67,2,8,1024,0,0.89,0,0,2014,10,20
84,3,7,1024,0,2.68,0,0,2014,10,21
91,2,8,1025,0,4.47,0,0,2014,10,22
97,3,6,1025,3,0.89,0,0,2014,10,23
60,3,6,1025,1,0.89,0,0,2014,10,0
50,3,7,1024,1,1.78,0,0,2014,10,1
